X,Y,Z,formation
325929.8996416904,6419090.987136109,275.08016273085514,Yudnamutana_Subgroup
314093.0499581709,6405084.328058686,265.52684079191107,Yudnamutana_Subgroup
316555.20377946884,6408319.115758285,288.11615997205445,Yudnamutana_Subgroup
317465.14901729755,6409155.5319156535,281.6824220547927,Yudnamutana_Subgroup
317733.7900357474,6409871.108836845,278.40273648293527,Yudnamutana_Subgroup
317709.975392699,6410798.240797302,272.0,Yudnamutana_Subgroup
317637.1156193692,6410952.9034048375,271.0835326416525,Yudnamutana_Subgroup
325971.24507348286,6419124.62201025,274.7895747125258,Yudnamutana_Subgroup
327692.5068658496,6419530.519038323,289.32659697331474,Yudnamutana_Subgroup
334177.1474579995,6423744.271199545,287.75176623431014,Yudnamutana_Subgroup
321918.9037310685,6437745.582107281,219.8031280192272,Wilpena_Group
322224.1700848963,6439425.756473331,215.82881355027808,Wilpena_Group
323414.6702030613,6441309.174429817,213.1818737398067,Wilpena_Group
323611.08850746776,6442592.84687558,211.29037094444757,Wilpena_Group
325136.459198007,6441383.623702547,213.36592,Wilpena_Group
324743.3947172189,6439984.434117172,213.6127583672984,Wilpena_Group
324957.26899628923,6438738.431730997,214.47182313846662,Wilpena_Group
323405.3904983572,6437904.369037045,224.32088844140503,Wilpena_Group
322388.5133317801,6437664.307142193,222.97522606777068,Wilpena_Group
275144.7119791233,6405279.518028408,549.1172010639889,Wilpena_Group
274826.396072029,6405751.988983142,545.1613850949616,Wilpena_Group
274402.598346656,6405512.351062782,565.8813793111062,Wilpena_Group
273769.53559458646,6405084.328058686,583.4267453034442,Wilpena_Group
276026.6620051201,6415861.821129914,492.19334636075337,Wilpena_Group
277062.550118153,6417333.8693098035,485.69832836182957,Wilpena_Group
281697.0234820944,6423383.133401282,470.9946777560016,Wilpena_Group
286716.6162593089,6417466.867203571,464.1350401119082,Wilpena_Group
285582.17881223385,6419452.684586194,495.2778880301562,Wilpena_Group
281263.131883556,6415937.8074727375,621.910728248414,Wilpena_Group
275868.56489886146,6406828.688696428,536.3254729320217,Wilpena_Group
275270.9219692517,6405336.051997921,547.1138295011172,Wilpena_Group
290205.73379392154,6418000.018191457,482.0999375000958,Wilpena_Group
287626.3649514199,6414504.548265005,428.3110640859997,Wilpena_Group
286703.6136653328,6414880.86236041,436.9854447429201,Wilpena_Group
286397.67635581293,6415621.301643559,445.687206162849,Wilpena_Group
292696.69641551166,6432616.82957609,494.2162808995889,Wilpena_Group
294132.08371747035,6433546.889111041,478.46021065385577,Wilpena_Group
303171.3563644945,6439990.704251232,377.4857582629766,Wilpena_Group
305202.7247980981,6441068.436909319,354.70880473489666,Wilpena_Group
309033.57680342416,6442450.457418257,320.8722167638724,Wilpena_Group
308944.61164254346,6441071.420085644,332.11615378413603,Wilpena_Group
309209.05848762376,6440266.725531334,345.00328667410577,Wilpena_Group
311008.7880770172,6440367.45681358,333.7095233770465,Wilpena_Group
312421.6626899055,6441087.520787627,319.9121575859063,Wilpena_Group
312517.97809603816,6442556.034579152,305.4145440370569,Wilpena_Group
321220.72515180777,6440466.31429841,225.02613722489247,Wilpena_Group
319136.382796649,6438962.183953217,244.17718248329766,Wilpena_Group
316634.283107754,6437108.062919648,259.057839716326,Wilpena_Group
321642.06998518016,6443844.308286206,235.56084677154882,Wilpena_Group
320507.72016521916,6442707.1002710145,248.84514187000747,Wilpena_Group
320180.91990201664,6442325.138717525,268.8819538781211,Wilpena_Group
320274.810350636,6441713.812897674,241.35015155132075,Wilpena_Group
321465.66948163277,6441046.922747226,230.47876,Wilpena_Group
321451.72920040425,6440855.295521231,229.01470282713126,Wilpena_Group
312543.5324532871,6442671.198676072,305.4552795103989,Wilpena_Group
313856.37820872176,6443074.699567104,311.57908913487927,Wilpena_Group
317049.3218598524,6443615.19762931,306.3351417292849,Wilpena_Group
316634.283107754,6437108.062919648,259.057839716326,Wilpena_Group
310239.7994480467,6432709.809409421,402.23099469495725,Wilpena_Group
294212.32295349374,6422666.056740403,630.4206076475547,Wilpena_Group
290256.1860106519,6418076.677112436,487.4242083216746,Wilpena_Group
284128.1453369531,6425675.6012614705,465.5685061178281,Wilpena_Group
285010.86230599735,6425184.799622671,466.9249245702042,Wilpena_Group
285238.30371303007,6423830.949440339,480.00752869084795,Wilpena_Group
286342.37365025305,6424399.080026877,470.33155565686457,Wilpena_Group
287405.6345639565,6424163.431836279,472.70810969154957,Wilpena_Group
287919.46636719303,6424607.401811011,476.74754835130113,Wilpena_Group
287621.4457751021,6426077.890760761,471.7987772035215,Wilpena_Group
287698.36328256904,6426279.625322591,472.4181809064296,Wilpena_Group
288437.49257346103,6426571.643359697,482.92866640850923,Wilpena_Group
289975.9364602957,6426682.266657237,498.73852730650964,Wilpena_Group
289468.5795767274,6427720.544191189,486.86990418982515,Wilpena_Group
289693.50764500804,6428846.9150848845,487.1076583112894,Wilpena_Group
291877.9558116455,6430484.200311145,502.6880459212539,Wilpena_Group
292710.8604767417,6431544.989447025,504.26181659017936,Wilpena_Group
292703.51823621074,6432409.5021993695,497.23915711706934,Wilpena_Group
300021.96942908317,6458336.085975628,382.26891010026816,Yudnamutana_Subgroup
299926.1803019326,6457574.550844148,377.89894804702544,Yudnamutana_Subgroup
298962.5515476112,6455386.923097455,380.4322845677018,Yudnamutana_Subgroup
298209.4254388757,6455581.23668829,400.12070589298776,Yudnamutana_Subgroup
298547.1778493085,6457493.677128969,411.21552489259443,Yudnamutana_Subgroup
298602.68291227444,6457734.769246515,414.5633816915735,Yudnamutana_Subgroup
254842.89717771971,6458336.085975628,397.5412876422204,Pound_Subgroup
253914.9802338848,6456746.430111311,440.72160900279624,Pound_Subgroup
252000.7800945754,6453897.859543258,539.4892349025106,Pound_Subgroup
250931.99303036343,6452775.63543851,482.56853474209,Pound_Subgroup
250805.1529856466,6453874.324880334,392.7511628017029,Pound_Subgroup
252432.95939901102,6455819.255150296,428.54306856579535,Pound_Subgroup
253766.7878160027,6457403.171973942,414.4828274377485,Pound_Subgroup
259351.10321224225,6433305.974051687,453.46887493026907,ABC_Range_Quartzite
260494.06122227464,6435027.539928982,486.19541990783307,ABC_Range_Quartzite
261258.91073131337,6434996.732310806,532.350871783743,ABC_Range_Quartzite
261085.17709087802,6434076.925359631,574.7263855216798,ABC_Range_Quartzite
260616.57871876706,6433196.812170717,472.9437544065707,ABC_Range_Quartzite
257860.131143199,6430495.183193026,410.15042661139694,ABC_Range_Quartzite
255281.8444247134,6427791.435729415,357.64088114669096,ABC_Range_Quartzite
253613.62870610502,6425815.992959786,343.85597999384754,ABC_Range_Quartzite
250805.1529856466,6436657.550138169,357.2260860636893,Yudnamutana_Subgroup
251396.92571188134,6437542.005038539,371.20478995629827,Yudnamutana_Subgroup
252204.74886360893,6438738.006209359,343.77225667378076,Yudnamutana_Subgroup
292822.8173442764,6444099.757331046,504.7111838641822,Emeroo_Subgroup
292298.61314227077,6447393.293661509,548.7343491568661,Emeroo_Subgroup
292955.60045224597,6447445.788148948,531.1791794406963,Emeroo_Subgroup
293871.72696945595,6452082.6722884765,539.0571005445503,Emeroo_Subgroup
294060.74517994747,6454436.037693303,527.672421485969,Emeroo_Subgroup
294161.90040038474,6454779.964068385,525.7031468873552,Emeroo_Subgroup
298209.4254388757,6455581.23668829,400.12070589298776,Emeroo_Subgroup
295904.2321258783,6453782.610680753,445.64531444242596,Emeroo_Subgroup
295789.1713780316,6453313.456396197,444.9629132498337,Emeroo_Subgroup
295784.3492452984,6453293.794397643,444.92887274591715,Emeroo_Subgroup
294770.663161048,6449160.541404554,484.0382827725253,Emeroo_Subgroup
293975.92646253353,6447592.326255856,479.1065067276601,Emeroo_Subgroup
293967.9260723142,6447572.8024440445,479.417543388146,Emeroo_Subgroup
293999.7717771554,6455970.837139804,546.3436036361903,Emeroo_Subgroup
294639.7756196245,6455155.553385531,510.67627371407843,Emeroo_Subgroup
295226.3913276878,6455252.974388614,507.57349149661513,Emeroo_Subgroup
295462.5128268276,6455689.22126228,494.7598095190026,Emeroo_Subgroup
295329.09554061305,6457312.459149341,493.17107201225997,Emeroo_Subgroup
295306.85905770236,6457490.34956855,488.6937178431655,Emeroo_Subgroup
