X, Y, l, m, angle
507997.8827818414, 7494786.997082645, 0.8344893954605064, 0.551024000261294, 56.56270793811386
507997.8827818414, 7495286.997082645, 0.8239008421932832, 0.5667339783648044, 55.47721129485956
508497.8827818414, 7486786.997082645, 0.9086749249289393, 0.41750434824728067, 65.32287347163856
508497.8827818414, 7487286.997082645, 0.9015899838222681, 0.43259161003348456, 64.36785699118222
508497.8827818414, 7487786.997082645, 0.8958888829095553, 0.44427818929030183, 63.622833229155596
508497.8827818414, 7488286.997082645, 0.883177177154926, 0.46903952259128046, 62.02803208432121
508497.8827818414, 7488786.997082645, 0.8533018755514983, 0.5214172122017983, 58.5726366142335
508497.8827818414, 7489286.997082645, 0.8053048400185666, 0.5928609572595172, 53.63970565452852
508497.8827818414, 7489786.997082645, 0.757190043266445, 0.6531946405001798, 49.21710062291582
508497.8827818414, 7490286.997082645, 0.7311288385374877, 0.6822394165238655, 46.98111222888975
508497.8827818414, 7490786.997082645, 0.7324847362191476, 0.6807834539748787, 47.095104724051
508497.8827818414, 7491286.997082645, 0.7511443269569287, 0.660138015933352, 48.68960048009751
508497.8827818414, 7491786.997082645, 0.7735891600938423, 0.633687471381046, 50.67729548799834
508497.8827818414, 7492286.997082645, 0.7917550514865174, 0.6108387172123113, 52.349827583552056
508497.8827818414, 7492786.997082645, 0.8046157957134041, 0.5937957740574495, 53.573166907299594
508497.8827818414, 7493286.997082645, 0.8153207746534918, 0.5790095287803388, 54.6190917147498
508497.8827818414, 7493786.997082645, 0.8265502697120043, 0.5628629066113818, 55.74598104556629
508497.8827818414, 7494286.997082645, 0.8341802946059242, 0.5514918277646309, 56.530581099664495
508497.8827818414, 7494786.997082645, 0.8258952420115951, 0.5638235976106436, 55.67936035147155
508497.8827818414, 7495286.997082645, 0.7906424796942144, 0.6122780980101966, 52.24559281262964
508997.8827818414, 7486786.997082645, 0.9229016253179857, 0.38503582948268644, 67.35403538138786
508997.8827818414, 7487286.997082645, 0.9156407368275411, 0.401997563502464, 66.29688464916518
508997.8827818414, 7487786.997082645, 0.9074528324358506, 0.42015396809283173, 65.15569148112289
508997.8827818414, 7488286.997082645, 0.8916130952532741, 0.452798065778638, 63.07665283425888
508997.8827818414, 7488786.997082645, 0.860959401860509, 0.5086736756978826, 59.42447573347141
508997.8827818414, 7489286.997082645, 0.8163288496438068, 0.5775874039824787, 54.71896821643497
508997.8827818414, 7489786.997082645, 0.7734492565633264, 0.6338582235181918, 50.664647609760515
508997.8827818414, 7490286.997082645, 0.7498601842403096, 0.6615963301674889, 48.578268070492356
508997.8827818414, 7490786.997082645, 0.7487501145365292, 0.6628523711819504, 48.48222464648633
508997.8827818414, 7491286.997082645, 0.7623075699497384, 0.6472149324585496, 49.66805265060564
508997.8827818414, 7491786.997082645, 0.7809940818921323, 0.624538424798239, 51.351682924712904
508997.8827818414, 7492286.997082645, 0.7985404662181718, 0.60194112985579, 52.99095230333406
508997.8827818414, 7492786.997082645, 0.8126817154773103, 0.5827078421720924, 54.35877591616128
508997.8827818414, 7493286.997082645, 0.823277746050856, 0.56763875207514, 55.41426765271539
508997.8827818414, 7493786.997082645, 0.829038694476045, 0.5591912401508583, 56.000114953951744
508997.8827818414, 7494286.997082645, 0.8239118763434762, 0.5667179369140989, 55.47832684326179
508997.8827818414, 7494786.997082645, 0.7967128088115881, 0.604358089443295, 52.81733538641752
508997.8827818414, 7495286.997082645, 0.7400049651464258, 0.6726014061527354, 47.73183852639674
