GROUP_,id,x,y,z,code
Wilpena Group,83,275801.54527632426,6431480.087610716,575.052600749387,ABC_Range_Quartzite
Wilpena Group,83,275413.03365455684,6430960.895655395,584.1210253886733,ABC_Range_Quartzite
Wilpena Group,83,275110.18161401013,6430497.680015552,576.4947331764872,ABC_Range_Quartzite
Wilpena Group,83,274705.9577964762,6430028.432482987,582.0698343934804,ABC_Range_Quartzite
Wilpena Group,83,274566.06296430645,6429816.59067958,578.6728740824867,ABC_Range_Quartzite
Wilpena Group,83,274372.69320040836,6429436.208767323,624.1293681123856,ABC_Range_Quartzite
Wilpena Group,83,274036.25933390274,6428684.798383075,611.7304425643886,ABC_Range_Quartzite
Wilpena Group,83,273986.58519268036,6428452.885241885,602.5842771713936,ABC_Range_Quartzite
Wilpena Group,83,274012.0540364287,6428346.281997798,594.1216806848538,ABC_Range_Quartzite
Wilpena Group,83,274068.8213379217,6428247.90108172,583.9483476181207,ABC_Range_Quartzite
Wilpena Group,83,274246.34779373393,6428150.345953571,565.7402502814389,ABC_Range_Quartzite
Wilpena Group,83,274397.64525595563,6428172.068617238,565.3900207098285,ABC_Range_Quartzite
Wilpena Group,83,274684.7824158645,6428367.232205572,554.7827899907745,ABC_Range_Quartzite
Wilpena Group,83,274829.99853028485,6428490.351853198,547.9290130115907,ABC_Range_Quartzite
Wilpena Group,83,275322.16243265744,6428977.55200325,541.7489942853861,ABC_Range_Quartzite
Wilpena Group,83,275656.43887162465,6429340.878588951,539.0024806429856,ABC_Range_Quartzite
Wilpena Group,83,276186.61727723456,6429830.34079706,539.7667008595324,ABC_Range_Quartzite
Wilpena Group,83,277093.647530293,6430609.344107361,539.3190683574917,ABC_Range_Quartzite
Wilpena Group,83,277585.811566681,6431096.544268056,555.8478415966124,ABC_Range_Quartzite
Wilpena Group,83,277878.39835989743,6431412.870689366,557.9803843390678,ABC_Range_Quartzite
Wilpena Group,83,278029.4442710576,6431650.815865159,560.9082166879284,ABC_Range_Quartzite
Wilpena Group,83,278410.86269687535,6432500.301870707,560.9768839293279,ABC_Range_Quartzite
Wilpena Group,83,278855.6384553669,6433353.557831405,565.2474388692108,ABC_Range_Quartzite
Wilpena Group,83,279281.15266395046,6434103.909040291,557.0932548730082,ABC_Range_Quartzite
Wilpena Group,83,280302.74016562477,6435729.238825179,539.3727357889463,ABC_Range_Quartzite
Wilpena Group,83,280473.80782447045,6436057.414145239,539.8504632393895,ABC_Range_Quartzite
Wilpena Group,83,280620.0382891081,6436269.632945726,541.3333331315943,ABC_Range_Quartzite
Wilpena Group,83,280686.3105484199,6436330.815789839,542.1777001146875,ABC_Range_Quartzite
Wilpena Group,83,280737.75665284035,6436321.157207053,543.6618352022595,ABC_Range_Quartzite
Wilpena Group,83,280791.48334143555,6436273.4747566655,548.2681647188642,ABC_Range_Quartzite
Wilpena Group,83,280831.1438728925,6436142.276252134,554.9155780625169,ABC_Range_Quartzite
Wilpena Group,83,280840.26604988065,6435990.180875491,560.2937653699483,ABC_Range_Quartzite
Wilpena Group,83,280814.4144921622,6435785.12512221,559.4316934031715,ABC_Range_Quartzite
Wilpena Group,83,280688.9631462649,6435332.465538196,551.7878568732929,ABC_Range_Quartzite
Wilpena Group,83,280519.54173921014,6434870.829742992,562.992863033402,ABC_Range_Quartzite
Wilpena Group,83,280418.80159776565,6434642.237966541,566.1114817184327,ABC_Range_Quartzite
Wilpena Group,83,280009.379698426,6433835.604994812,573.3203170594318,ABC_Range_Quartzite
Wilpena Group,83,279955.9047024345,6433667.065007709,575.2244002335177,ABC_Range_Quartzite
Wilpena Group,83,279741.37293769844,6433215.464757865,577.9188002787887,ABC_Range_Quartzite
Wilpena Group,83,279328.5301435265,6432465.8676807,574.1956618811847,ABC_Range_Quartzite
Wilpena Group,83,278908.08558237087,6431843.016767826,556.7503185919753,ABC_Range_Quartzite
Wilpena Group,83,278636.40627854737,6431496.13481944,558.7312929783935,ABC_Range_Quartzite
Wilpena Group,83,277639.2784558851,6430311.095164013,554.2096959674367,ABC_Range_Quartzite
Wilpena Group,83,276971.1057786899,6429578.104546798,536.0314761885031,ABC_Range_Quartzite
Wilpena Group,83,276320.16553993773,6428769.820260614,548.9457606252711,ABC_Range_Quartzite
Wilpena Group,83,275931.90823316947,6428352.402179711,569.4156953023896,ABC_Range_Quartzite
Wilpena Group,83,275631.08515926095,6428067.385159718,597.5515878458172,ABC_Range_Quartzite
Wilpena Group,83,274833.53701677755,6427371.215648755,601.9776480528315,ABC_Range_Quartzite
Wilpena Group,83,274601.9011615233,6427204.794344643,578.9774324414569,ABC_Range_Quartzite
Wilpena Group,83,274209.337047153,6426965.19782018,619.7616739597515,ABC_Range_Quartzite
Wilpena Group,83,274002.2838946215,6426812.958975687,626.4228117376618,ABC_Range_Quartzite
Wilpena Group,83,273711.85188593576,6426566.719843857,624.9567116668118,ABC_Range_Quartzite
Wilpena Group,83,273455.6332338158,6426386.115808055,646.0741843471988,ABC_Range_Quartzite
Wilpena Group,83,273250.1005025448,6426208.527792005,675.8979525164449,ABC_Range_Quartzite
Wilpena Group,83,272841.5698528426,6425917.101830183,613.4924058691158,ABC_Range_Quartzite
Wilpena Group,83,272735.76275774464,6425879.006260516,610.750049172015,ABC_Range_Quartzite
Wilpena Group,83,272422.7767394583,6425796.783136719,602.6379343703912,ABC_Range_Quartzite
Wilpena Group,83,272144.0043196555,6425780.195121424,636.0349864722994,ABC_Range_Quartzite
Wilpena Group,83,271903.12050160486,6425873.980278194,665.4538190281256,ABC_Range_Quartzite
Wilpena Group,83,271781.8554953477,6425987.603167323,670.9540723662356,ABC_Range_Quartzite
Wilpena Group,83,271685.9334243254,6426102.733868308,675.3048385779639,ABC_Range_Quartzite
Wilpena Group,83,271543.1290897711,6426469.472057652,686.4697848320149,ABC_Range_Quartzite
Warrina Supergroup,83,289464.85079693794,6436369.819199031,524.5196444472855,Burra_Group
Warrina Supergroup,83,289275.2845226477,6436244.060595486,525.2931353934126,Burra_Group
Warrina Supergroup,83,288989.9220862527,6436125.3215769995,524.9110444711259,Burra_Group
Warrina Supergroup,83,288843.9458537544,6436014.876682885,520.1984774147841,Burra_Group
Warrina Supergroup,83,288358.1203770947,6435846.0497771185,515.3896691190695,Burra_Group
Warrina Supergroup,83,288180.4654331424,6435733.719895359,516.0555698010919,Burra_Group
Warrina Supergroup,83,288066.5479285972,6435618.822624936,515.7273956489178,Burra_Group
Warrina Supergroup,83,287848.215313099,6435230.595457292,514.2597486625253,Burra_Group
Warrina Supergroup,83,287821.4777290366,6435146.325504746,514.3752481517619,Burra_Group
Warrina Supergroup,83,287756.21729585365,6434856.245541303,513.5240510961228,Burra_Group
Warrina Supergroup,83,287454.50556205807,6434374.018051961,511.4938993257348,Burra_Group
Warrina Supergroup,83,287365.1708509129,6434273.303500989,512.5551867317154,Burra_Group
Warrina Supergroup,83,287048.6355860332,6434038.230948036,515.971830855469,Burra_Group
Warrina Supergroup,83,286892.26847167936,6433889.008122927,510.5037351554423,Burra_Group
Warrina Supergroup,83,286576.61913593556,6433533.149880895,505.93714285786416,Burra_Group
Warrina Supergroup,83,286484.7496685524,6433368.685150612,507.1790528875191,Burra_Group
Warrina Supergroup,83,286380.08019309386,6432993.581359293,505.143058786851,Burra_Group
Warrina Supergroup,83,286300.12196854944,6432842.545279052,504.3577231815992,Burra_Group
Warrina Supergroup,83,286148.3158112194,6432617.274719968,502.71610814070726,Burra_Group
Warrina Supergroup,83,285864.34521363874,6432263.301366065,499.61813434113236,Burra_Group
Heysen Supergroup,83,264640.1440586706,6447524.445258675,420.8297038397281,Yudnamutana_Subgroup
Heysen Supergroup,83,262641.49133595754,6446924.446364201,424.9757887238205,Yudnamutana_Subgroup
Heysen Supergroup,83,261770.91895179663,6446368.133924235,412.3384003729343,Yudnamutana_Subgroup
Heysen Supergroup,83,261037.87404464022,6445800.258759848,420.505988845831,Yudnamutana_Subgroup
Heysen Supergroup,83,260805.02937392585,6445366.883291499,417.7253050142471,Yudnamutana_Subgroup
Heysen Supergroup,83,260749.4345969816,6444571.819241984,417.5714119079314,Yudnamutana_Subgroup
Heysen Supergroup,83,258892.87126259904,6443212.131536651,389.0933729406155,Yudnamutana_Subgroup
Heysen Supergroup,83,258678.702267751,6442641.880843237,384.93724796341064,Yudnamutana_Subgroup
Heysen Supergroup,83,258757.15090091137,6441972.192072945,384.8941096564528,Yudnamutana_Subgroup
Heysen Supergroup,83,259097.05358129562,6441812.878815752,391.58939801604095,Yudnamutana_Subgroup
Heysen Supergroup,83,259761.91836958847,6442058.628519347,394.0689861110305,Yudnamutana_Subgroup
Heysen Supergroup,83,260979.3900721221,6442761.12850046,407.183669862023,Yudnamutana_Subgroup
Heysen Supergroup,83,262174.6113054475,6443157.752825452,425.27690502157276,Yudnamutana_Subgroup
Heysen Supergroup,83,262732.18740843784,6444011.253695721,449.5637461212317,Yudnamutana_Subgroup
Heysen Supergroup,83,262891.00515572197,6444946.442592567,433.0,Yudnamutana_Subgroup
Heysen Supergroup,83,263523.1708054864,6445282.942562587,436.238090095249,Yudnamutana_Subgroup
Heysen Supergroup,83,264785.63409990445,6445437.003904168,431.44312278837697,Yudnamutana_Subgroup
Heysen Supergroup,83,266109.01156752685,6445592.627731263,440.46725459029943,Yudnamutana_Subgroup
Heysen Supergroup,83,267795.18606372323,6445299.500336077,440.99504141166784,Yudnamutana_Subgroup
Heysen Supergroup,83,268209.67887499055,6445203.06225212,436.9100890103882,Yudnamutana_Subgroup
Heysen Supergroup,83,268753.14888932416,6445430.499524487,442.42331963726906,Yudnamutana_Subgroup
Heysen Supergroup,83,268849.926228157,6445631.599276832,444.99627719150897,Yudnamutana_Subgroup
Heysen Supergroup,83,268978.9658513181,6445581.104209397,448.0974997747069,Yudnamutana_Subgroup
Heysen Supergroup,83,269169.5437825778,6445477.965719927,450.3807169190743,Yudnamutana_Subgroup
Heysen Supergroup,83,269296.00432129647,6445383.731836269,448.27975955544036,Yudnamutana_Subgroup
Heysen Supergroup,83,269405.863922333,6445142.231874399,447.78882980702934,Yudnamutana_Subgroup
Heysen Supergroup,83,269438.80864621524,6445016.993788038,451.26240423393676,Yudnamutana_Subgroup
Heysen Supergroup,83,269447.1706148116,6444877.572976981,454.70127100835043,Yudnamutana_Subgroup
Heysen Supergroup,83,269401.17157919623,6444690.39804015,458.4528188168532,Yudnamutana_Subgroup
Heysen Supergroup,83,269345.0359822221,6444566.2191957645,459.6533608684754,Yudnamutana_Subgroup
Heysen Supergroup,83,269114.7919462897,6444164.563398119,464.9943947737852,Yudnamutana_Subgroup
Heysen Supergroup,83,269059.162165909,6443925.936105492,464.658728588876,Yudnamutana_Subgroup
Heysen Supergroup,83,269062.7061271806,6443442.7927663475,465.3875217759736,Yudnamutana_Subgroup
Heysen Supergroup,83,269103.887045774,6443286.245127288,465.6560916572405,Yudnamutana_Subgroup
Heysen Supergroup,83,269329.94459511543,6443121.618532913,473.3300086551525,Yudnamutana_Subgroup
Heysen Supergroup,83,269367.95906324766,6443123.880572604,475.0312215166433,Yudnamutana_Subgroup
Heysen Supergroup,83,269749.49779265944,6443229.262606388,486.0927707349082,Yudnamutana_Subgroup
Heysen Supergroup,83,269904.4704602495,6443295.723428034,487.06130940894496,Yudnamutana_Subgroup
Heysen Supergroup,83,270118.99956362735,6443429.327258484,490.8713013075752,Yudnamutana_Subgroup
Heysen Supergroup,83,270269.9169358385,6443457.387169589,493.78747661699697,Yudnamutana_Subgroup
Heysen Supergroup,83,263544.24563556974,6448074.192937167,421.03037593148355,Yudnamutana_Subgroup
Heysen Supergroup,83,264061.52632199327,6448059.196794315,430.3156346414496,Yudnamutana_Subgroup
Heysen Supergroup,83,255856.087828211,6445043.738533541,356.0849707911439,Yudnamutana_Subgroup
Heysen Supergroup,83,255887.43500098234,6445548.076566298,361.2881052795281,Yudnamutana_Subgroup
Heysen Supergroup,83,255457.39917620193,6445659.264817944,378.43876756411436,Yudnamutana_Subgroup
Heysen Supergroup,83,254874.29218548254,6445201.889611452,349.3452880920839,Yudnamutana_Subgroup
Heysen Supergroup,83,251746.96374392454,6442848.514001123,323.0,Yudnamutana_Subgroup
Heysen Supergroup,83,251484.8065555914,6442368.576098582,296.16035839793244,Yudnamutana_Subgroup
Heysen Supergroup,83,251528.80599747165,6441850.762517057,331.8947647310667,Yudnamutana_Subgroup
Heysen Supergroup,83,252078.7483239011,6441818.824423384,316.7785533602234,Yudnamutana_Subgroup
Heysen Supergroup,83,253814.80749802748,6443114.387141072,338.5680683980859,Yudnamutana_Subgroup
Heysen Supergroup,83,257757.6643661559,6444244.429087965,384.0402214666404,Yudnamutana_Subgroup
Heysen Supergroup,83,257792.20326424547,6444349.415580849,385.9608712246972,Yudnamutana_Subgroup
Heysen Supergroup,83,257820.33534841865,6444516.447536165,388.4171403078825,Yudnamutana_Subgroup
Heysen Supergroup,83,257823.7588652362,6444777.408186842,390.5211592056345,Yudnamutana_Subgroup
Heysen Supergroup,83,257807.92082320031,6444935.463831569,390.4869510707225,Yudnamutana_Subgroup
Heysen Supergroup,83,257736.83589733564,6445166.55112098,389.8517977558354,Yudnamutana_Subgroup
Heysen Supergroup,83,257601.75912438438,6445298.43186428,386.1232311049192,Yudnamutana_Subgroup
Heysen Supergroup,83,257517.4941154813,6445325.217356293,386.33237057326943,Yudnamutana_Subgroup
Heysen Supergroup,83,257261.40402637186,6445354.498512568,389.5076621873036,Yudnamutana_Subgroup
Heysen Supergroup,83,257051.08771898472,6445330.637428383,395.407899745652,Yudnamutana_Subgroup
Heysen Supergroup,83,256907.74297355316,6445314.374556113,401.74021342446974,Yudnamutana_Subgroup
Heysen Supergroup,83,256643.92255838987,6445260.516679936,410.5823934307873,Yudnamutana_Subgroup
Heysen Supergroup,83,254328.0724787095,6443595.82935622,330.606557988609,Yudnamutana_Subgroup
Heysen Supergroup,83,254253.1813928922,6443458.3183569135,330.6535212346457,Yudnamutana_Subgroup
Heysen Supergroup,83,254173.9805724151,6442976.611321477,335.2488243594348,Yudnamutana_Subgroup
Heysen Supergroup,83,254192.9850876698,6442659.7459824905,338.9227599923619,Yudnamutana_Subgroup
Heysen Supergroup,83,254252.15876577722,6442415.229990906,345.03495449968716,Yudnamutana_Subgroup
Heysen Supergroup,83,250805.1529856466,6427741.691615488,318.9732654509463,Umberatana_Group
Heysen Supergroup,83,250881.6759773619,6427688.6071137665,318.59137967891496,Umberatana_Group
Heysen Supergroup,83,251110.2683646058,6427587.7305611195,311.9599215080045,Umberatana_Group
Heysen Supergroup,83,251545.78544249322,6427429.207688165,318.14003829795604,Umberatana_Group
Heysen Supergroup,83,252726.6362137223,6427035.1984066,351.0,Umberatana_Group
Heysen Supergroup,83,252956.74904822645,6426908.972605044,350.7829529837589,Umberatana_Group
Heysen Supergroup,83,253520.50122177257,6426732.640493471,329.25444377043647,Umberatana_Group
Heysen Supergroup,83,250805.1529856466,6433668.831728003,338.29445865774863,Umberatana_Group
Heysen Supergroup,83,251444.65141985612,6433359.747504145,373.3066835051552,Umberatana_Group
Heysen Supergroup,83,252309.6414567755,6433534.371790053,450.888868368885,Umberatana_Group
Heysen Supergroup,83,252626.10442078102,6434855.498859482,404.4463388457292,Umberatana_Group
Heysen Supergroup,83,252603.3919337399,6436900.815039745,364.1722878599173,Umberatana_Group
Heysen Supergroup,83,252423.99058645125,6437934.379646046,349.988203419926,Umberatana_Group
Heysen Supergroup,83,268520.47496908053,6435398.822398063,478.1189368786164,Umberatana_Group
Heysen Supergroup,83,267445.40743878775,6434056.105737458,469.307816005889,Umberatana_Group
Heysen Supergroup,83,265946.1256497578,6432445.542031136,453.46880801589145,Umberatana_Group
Heysen Supergroup,83,266011.9881412179,6431668.665477194,422.98969232201864,Umberatana_Group
Heysen Supergroup,83,252543.82741671967,6438609.193112211,344.23597696753944,Umberatana_Group
Heysen Supergroup,83,253369.54041717845,6439118.568106325,334.1733722273663,Umberatana_Group
Heysen Supergroup,83,253796.02548006194,6439144.692623112,342.0643373380861,Umberatana_Group
Heysen Supergroup,83,253983.3734756879,6438981.504679145,352.45718831229385,Umberatana_Group
Heysen Supergroup,83,253732.06791224136,6438669.816810057,354.1223895958233,Umberatana_Group
Heysen Supergroup,83,253158.21052468545,6437861.4410279505,351.1002979497641,Umberatana_Group
Heysen Supergroup,83,253242.5728613485,6436962.751876904,360.98640200378,Umberatana_Group
Heysen Supergroup,83,253514.77585172138,6436465.813188699,370.307577075483,Umberatana_Group
Heysen Supergroup,83,254280.64820608293,6436347.8121585045,383.96771964760677,Umberatana_Group
Heysen Supergroup,83,255004.9154557799,6436656.311825581,398.50702575829393,Umberatana_Group
Heysen Supergroup,83,255505.81557820027,6437340.562507632,432.83145074947345,Umberatana_Group
Heysen Supergroup,83,255207.45214084908,6437669.000875248,413.37237798282325,Umberatana_Group
Heysen Supergroup,83,254966.4522819629,6438136.126916738,410.74872137717034,Umberatana_Group
Heysen Supergroup,83,255160.66897078822,6439469.254222336,355.72876410174086,Umberatana_Group
Heysen Supergroup,83,255626.4631431602,6439740.504076501,356.9775460565475,Umberatana_Group
Heysen Supergroup,83,256209.83122687403,6439602.565685654,368.6350934114027,Umberatana_Group
Heysen Supergroup,83,256587.62560274568,6440329.691595396,381.3846169251709,Umberatana_Group
Heysen Supergroup,83,256264.8562693672,6441008.505623724,375.8033413061404,Umberatana_Group
Heysen Supergroup,83,255711.63680315518,6441162.444054826,368.51096462635945,Umberatana_Group
Heysen Supergroup,83,254817.60756303975,6440926.194604675,358.3055920310288,Umberatana_Group
Heysen Supergroup,83,253202.2210962692,6440274.632802237,324.59865587293893,Umberatana_Group
Heysen Supergroup,83,263544.24563556974,6448074.192937167,421.03037593148355,Umberatana_Group
Heysen Supergroup,83,263496.65819047776,6448075.572491737,421.0035589866495,Umberatana_Group
Heysen Supergroup,83,262710.75404293096,6447780.885393931,418.1060631493512,Umberatana_Group
Heysen Supergroup,83,261339.65728983926,6447105.198178846,403.0599416872915,Umberatana_Group
Heysen Supergroup,83,260329.77142621967,6446041.822451165,406.4376582072629,Umberatana_Group
Heysen Supergroup,83,260180.70017985685,6445320.633834001,427.6342319930743,Umberatana_Group
Heysen Supergroup,83,259872.73418081997,6444839.695858551,434.6670625943716,Umberatana_Group
Heysen Supergroup,83,259511.4988613774,6444647.383316737,414.1128494027949,Umberatana_Group
Heysen Supergroup,83,259052.6902051353,6445276.884997325,409.5593367151023,Umberatana_Group
Heysen Supergroup,83,258386.12312840603,6445687.261494374,392.90386696574706,Umberatana_Group
Heysen Supergroup,83,258363.25778079283,6445684.775536337,392.65784383194693,Umberatana_Group
Heysen Supergroup,83,258081.88932762403,6446173.469280656,404.48163957705873,Umberatana_Group
Heysen Supergroup,83,257545.4751576032,6446680.083828585,391.0412260262392,Umberatana_Group
Heysen Supergroup,83,257439.1593669204,6446727.335178126,388.28568472684765,Umberatana_Group
Heysen Supergroup,83,256988.63421740037,6447209.078199122,375.92972834276776,Umberatana_Group
Heysen Supergroup,83,256343.0238133617,6447391.329232285,365.16626306751976,Umberatana_Group
Heysen Supergroup,83,255513.87744974918,6447004.017124507,358.97129221022294,Umberatana_Group
Heysen Supergroup,83,252990.87905952893,6445459.767204169,353.2076285473368,Umberatana_Group
Heysen Supergroup,83,251122.32267230842,6443397.578223373,311.159078346691,Umberatana_Group
Heysen Supergroup,83,250807.9891152861,6442580.577206202,302.4091311842258,Umberatana_Group
Heysen Supergroup,83,250863.12486691627,6441635.450452225,336.388513597955,Umberatana_Group
Heysen Supergroup,83,251096.06977629446,6440893.136335295,350.8120441783877,Umberatana_Group
Heysen Supergroup,83,251856.75475099045,6440973.448113136,330.8320331831295,Umberatana_Group
Heysen Supergroup,83,253505.40667106444,6441518.9472253425,321.10900340105565,Umberatana_Group
Heysen Supergroup,83,257757.6643661559,6444244.429087965,384.04022146807694,Umberatana_Group
Heysen Supergroup,83,257900.05594243534,6444315.624669837,386.8368050287413,Umberatana_Group
Heysen Supergroup,83,257987.50019671963,6444293.763352102,387.74160053036303,Umberatana_Group
Heysen Supergroup,83,258053.08330619012,6444206.319020253,387.8105502521875,Umberatana_Group
Heysen Supergroup,83,258074.944179304,6444075.152419937,385.38184620525465,Umberatana_Group
Heysen Supergroup,83,258074.94410936526,6444009.569256506,384.05823617193585,Umberatana_Group
Heysen Supergroup,83,258074.94392114785,6443878.402796617,381.4110076716749,Umberatana_Group
Heysen Supergroup,83,258033.65870932996,6443713.262064884,375.8392307097862,Umberatana_Group
Heysen Supergroup,83,257929.7683732356,6443569.820824947,373.51240868792763,Umberatana_Group
Heysen Supergroup,83,257723.72856712592,6443229.570424341,371.67828296677357,Umberatana_Group
Heysen Supergroup,83,257690.5170213978,6442663.819501986,362.57500780994417,Umberatana_Group
Heysen Supergroup,83,257687.93430482075,6442083.318500884,371.07895085066,Umberatana_Group
Heysen Supergroup,83,257756.46137464518,6441748.9428299945,378.4004231202008,Umberatana_Group
Heysen Supergroup,83,257995.85966906894,6441265.25417088,382.6568266676796,Umberatana_Group
Heysen Supergroup,83,258415.34440317572,6440922.8780408,402.5151882019684,Umberatana_Group
Heysen Supergroup,83,258771.02061069422,6440701.314807311,396.54271942688183,Umberatana_Group
Heysen Supergroup,83,259514.43221517338,6440885.064213928,409.8215430071334,Umberatana_Group
Heysen Supergroup,83,260466.89528332156,6441271.68884059,421.2504626938909,Umberatana_Group
Heysen Supergroup,83,261447.33511478544,6441781.001240311,427.2691650854058,Umberatana_Group
Heysen Supergroup,83,262305.5675595965,6442287.813533386,428.32849008851053,Umberatana_Group
Heysen Supergroup,83,262873.7527336698,6442803.813865391,435.3825890839671,Umberatana_Group
Heysen Supergroup,83,263231.07419918024,6443208.189193422,454.2325088081484,Umberatana_Group
Heysen Supergroup,83,263699.5342875945,6443993.7518751845,450.4206231845403,Umberatana_Group
Heysen Supergroup,83,263993.2384148282,6444215.967055919,448.99923052094044,Umberatana_Group
Heysen Supergroup,83,264109.81647684635,6444286.503100969,444.67065161187696,Umberatana_Group
Heysen Supergroup,83,264513.65754096257,6444444.091629351,430.8352552714533,Umberatana_Group
Heysen Supergroup,83,264789.38926392526,6444511.378014509,432.2056765655615,Umberatana_Group
Heysen Supergroup,83,265318.55044826964,6444593.744606134,445.4376302027623,Umberatana_Group
Heysen Supergroup,83,265691.21864960855,6444634.999580374,450.5093135322698,Umberatana_Group
Heysen Supergroup,83,265824.6493091363,6444636.579267111,450.20239817694045,Umberatana_Group
Heysen Supergroup,83,266094.5511016608,6444589.040278733,443.9647080756759,Umberatana_Group
Heysen Supergroup,83,266459.61489756464,6444439.044975422,437.18565320165897,Umberatana_Group
Heysen Supergroup,83,267109.4040123266,6443994.355748933,443.4693522105881,Umberatana_Group
Heysen Supergroup,83,267239.91966023727,6443938.522652849,445.8486176845197,Umberatana_Group
Heysen Supergroup,83,267571.9101075665,6443703.880423563,445.12043588732183,Umberatana_Group
Heysen Supergroup,83,267772.2446551526,6443544.083212527,443.0,Umberatana_Group
Heysen Supergroup,83,268027.1917617768,6443215.817622427,443.4130044682437,Umberatana_Group
Heysen Supergroup,83,268319.89911435643,6442788.040195585,448.60759159825807,Umberatana_Group
Heysen Supergroup,83,268510.2227513286,6442583.127738684,458.33709902905275,Umberatana_Group
Heysen Supergroup,83,268758.7084476468,6442362.596516909,456.1665988241134,Umberatana_Group
Heysen Supergroup,83,268858.30558473873,6442292.20387703,456.86569076859087,Umberatana_Group
Heysen Supergroup,83,269799.41281770647,6441972.967851969,466.1520963217964,Umberatana_Group
Heysen Supergroup,83,270108.8493988412,6441902.3415589,466.22150233327295,Umberatana_Group
Heysen Supergroup,83,270260.90716538555,6441911.3895202475,467.5689556769206,Umberatana_Group
Heysen Supergroup,83,270329.46005450666,6441934.548452588,468.2701005742775,Umberatana_Group
Heysen Supergroup,83,270498.4986568019,6442084.525322598,470.6860171895605,Umberatana_Group
Heysen Supergroup,83,270627.62250396283,6442263.926543236,478.9772188380547,Umberatana_Group
Heysen Supergroup,83,270730.643088425,6442454.494526638,490.63289925646257,Umberatana_Group
Heysen Supergroup,83,270795.90367017005,6442744.57427012,497.0648233756059,Umberatana_Group
Heysen Supergroup,83,270808.06918463635,6442859.776802532,497.51993542910316,Umberatana_Group
Heysen Supergroup,83,270765.74792709574,6443035.336485637,493.259232831002,Umberatana_Group
Heysen Supergroup,83,270654.3680603714,6443302.185614656,494.49561346730127,Umberatana_Group
Heysen Supergroup,83,270488.37274602224,6443419.506758327,497.00587117883117,Umberatana_Group
Heysen Supergroup,83,270416.39917155774,6443453.38352401,495.9942298244862,Umberatana_Group
Heysen Supergroup,83,264043.32616795844,6449356.388340127,404.0993354816776,Umberatana_Group
Heysen Supergroup,83,263644.3444354615,6448979.982844329,403.28634799543056,Umberatana_Group
Heysen Supergroup,83,263596.7391158097,6448599.134274419,409.4532810439919,Umberatana_Group
Heysen Supergroup,83,270323.9508176359,6443455.910315642,494.5944901698116,Umberatana_Group
Heysen Supergroup,83,273445.0454709771,6446923.0596307125,464.0890420069327,Umberatana_Group
Heysen Supergroup,83,261067.65513942315,6458336.085975628,399.70771513690954,Umberatana_Group
Heysen Supergroup,83,260623.91776657637,6457594.779651189,402.06811220370895,Umberatana_Group
Heysen Supergroup,83,259726.5211788768,6457087.029867787,415.9657136429281,Umberatana_Group
Heysen Supergroup,83,259788.87474577685,6456894.905479489,408.28905799002496,Umberatana_Group
Heysen Supergroup,83,259856.00980428862,6456688.048516188,401.31996347725146,Umberatana_Group
Heysen Supergroup,83,260082.82531185233,6456154.527764179,385.9943717540566,Umberatana_Group
Heysen Supergroup,83,260113.17634301417,6455575.464318728,387.24629920316374,Umberatana_Group
Heysen Supergroup,83,258383.58895528433,6453425.775040409,395.9438033764774,Umberatana_Group
Heysen Supergroup,83,258001.23217333292,6452866.711996219,400.6189918562974,Umberatana_Group
Heysen Supergroup,83,257661.82029798074,6451835.585602395,392.4735460956009,Umberatana_Group
Heysen Supergroup,83,257706.72985619135,6451287.209600598,385.9388956495043,Umberatana_Group
Heysen Supergroup,83,258094.0465991803,6451052.708728532,385.2886235373789,Umberatana_Group
Heysen Supergroup,83,259638.97885353502,6450908.519244356,386.209814684606,Umberatana_Group
Heysen Supergroup,83,260458.5734868157,6450486.642603807,391.9081808872845,Umberatana_Group
Heysen Supergroup,83,260883.71048201996,6449978.453729387,395.10041731787,Umberatana_Group
Heysen Supergroup,83,262027.52045321008,6449412.201445787,397.16090301632073,Umberatana_Group
Heysen Supergroup,83,262898.7758285274,6449357.700350683,404.15182379775024,Umberatana_Group
Heysen Supergroup,83,271599.2088266486,6445716.496933304,453.7249273018166,Umberatana_Group
Heysen Supergroup,83,272299.3383433219,6445199.932754576,470.1225706725411,Umberatana_Group
Heysen Supergroup,83,272669.92870798573,6445026.11953179,474.6256539211929,Umberatana_Group
Heysen Supergroup,83,273070.03542080126,6445494.307527142,472.00432821158284,Umberatana_Group
Heysen Supergroup,83,265306.08455614164,6414093.63389195,410.93631868977235,Umberatana_Group
Heysen Supergroup,83,262874.97805610596,6410153.316640134,498.0972630662383,Umberatana_Group
Heysen Supergroup,83,260713.64025599894,6405196.622181983,476.7692772319102,Umberatana_Group
Heysen Supergroup,83,255043.27820216498,6428600.656730793,329.3714822554147,Umberatana_Group
Heysen Supergroup,83,255030.06923188144,6428596.884486938,329.12286271828225,Umberatana_Group
Heysen Supergroup,83,254884.09285945116,6428486.439454518,326.52379799072133,Umberatana_Group
Heysen Supergroup,83,253793.96331098996,6428109.93624202,312.1532549396037,Umberatana_Group
Heysen Supergroup,83,253417.6198806909,6428023.943185288,312.09555581469795,Umberatana_Group
Heysen Supergroup,83,253133.6519829743,6427987.966271564,324.3430532170327,Umberatana_Group
Heysen Supergroup,83,252936.10376527987,6427995.291188724,331.9242229518241,Umberatana_Group
