X,Y,Z,angle,lsx,lsy,formation,group
268770.2476973092,6446537.532674108,460.66298049594263,154.2620695226191,0.4342555130625356,-0.9007897364950347,Burra_Group,Warrina_Supergroup
275280.4551443329,6455699.777378352,512.3995192009428,176.34772597378762,0.06370104681862931,-0.9979690258891859,Emeroo_Subgroup,Warrina_Supergroup
275538.2750314372,6456255.50367149,522.1666961442191,10.007922067831993,0.17378434160010603,0.984783733930764,Emeroo_Subgroup,Warrina_Supergroup
263466.4054440472,6426013.622502802,383.24464298569654,9.224537259433806,0.16030392001285584,0.9870677044805547,Umberatana_Group,Heysen_Supergroup
255564.79389684642,6442156.260881233,358.9326021978343,76.72541853789099,-0.9732808356221866,-0.22961797623569935,Umberatana_Group,Heysen_Supergroup
256995.91714086727,6443049.1285203,357.27329358063685,44.02151191951006,-0.6949284003698972,-0.7190789375022301,Umberatana_Group,Heysen_Supergroup
274071.1912709908,6440806.236951435,504.29757585097934,54.6674060495885,0.8158087311621215,0.5783218084766035,Umberatana_Group,Heysen_Supergroup
271929.54315165256,6438253.327043033,514.0126317033219,122.46067672121838,0.8437600069865915,-0.536720644851665,Umberatana_Group,Heysen_Supergroup
274763.0991434372,6444294.22877859,489.76429368305696,4.820766652324384,0.08403901313507181,0.996462465058912,Umberatana_Group,Heysen_Supergroup
253605.79159584042,6428066.939713654,312.2753798549872,77.12909289489353,0.9748744275244982,0.22275513587520704,Umberatana_Group,Heysen_Supergroup
252192.41757576453,6428256.315371601,324.236036374042,120.28369892047802,0.8635390575588836,-0.5042819608813259,Umberatana_Group,Heysen_Supergroup
251108.12184069943,6428471.632301759,313.0057753585237,86.59469361756037,0.9982343310513734,0.0593988241501223,Umberatana_Group,Heysen_Supergroup
260687.1198104606,6405140.475120334,476.7577915864176,25.283191706957414,0.4270926232950579,0.9042078804826608,Umberatana_Group,Heysen_Supergroup
260845.78645299975,6457965.432813409,402.19938564626665,30.904250198270592,0.5136049018601536,0.8580268088965647,Umberatana_Group,Heysen_Supergroup
260098.00082743325,6455864.996041453,388.4909743938283,176.99964458198934,-0.052342150955153564,0.9986292100841974,Umberatana_Group,Heysen_Supergroup
257900.38822768582,6451169.959164565,384.76776044767587,121.19280357304604,-0.8554293183023332,0.5179195703859871,Umberatana_Group,Heysen_Supergroup
262463.14814086875,6449384.950898236,401.551123310692,93.57945470778806,-0.9980491798763139,0.06243264008687215,Umberatana_Group,Heysen_Supergroup
270961.57982214226,6444586.203624473,464.41832964503146,29.428519687916605,-0.49133735030838344,-0.8709693497431106,Umberatana_Group,Heysen_Supergroup
260255.23580303826,6445681.228142583,418.170759629289,11.67868824395349,0.20242304931410507,0.979298171705829,Umberatana_Group,Heysen_Supergroup
258374.69045459945,6445686.018515356,392.7827116012138,83.7950806318062,0.9941416875727188,0.10808471228655223,Umberatana_Group,Heysen_Supergroup
256665.82901538105,6447300.203715703,368.17933804954606,105.76397994795249,0.9623889773879907,-0.27167527712712,Umberatana_Group,Heysen_Supergroup
250835.55699110118,6442108.013829214,311.23554735985016,176.6613265981237,-0.05823787275350049,0.9983027347338819,Umberatana_Group,Heysen_Supergroup
257828.86015429563,6444280.026878901,385.50945214127773,63.435015221658816,-0.8944277092646759,-0.4472125589689364,Umberatana_Group,Heysen_Supergroup
258074.94401525654,6443943.986026561,382.7346226687057,8.221662224613694e-05,1.4349507580630126e-06,0.9999999999989703,Umberatana_Group,Heysen_Supergroup
257689.22566310928,6442373.569001434,364.3341309710628,0.25491391552919573,0.004449072457332178,0.9999901028281577,Umberatana_Group,Heysen_Supergroup
259142.7264129338,6440793.189510619,404.5558199817507,76.11644067893309,-0.9707853736046687,-0.23994949134191537,Umberatana_Group,Heysen_Supergroup
263052.41346642503,6443006.001529407,449.83480217277906,41.46504206390898,-0.6621629637444829,-0.74935986644944,Umberatana_Group,Heysen_Supergroup
264651.5234024439,6444477.73482193,431.01253144252064,76.2862246441996,-0.9714921500326029,-0.23707172422081552,Umberatana_Group,Heysen_Supergroup
266277.0829996127,6444514.042627078,438.71839100837946,112.33649696722178,-0.9249678200650516,0.38004543392087503,Umberatana_Group,Heysen_Supergroup
267899.7182084647,6443379.950417478,443.0,142.16533928345962,-0.6133849407123623,0.7897840936023541,Umberatana_Group,Heysen_Supergroup
269328.8592012226,6442132.585864499,460.5204542514681,108.73761608676132,-0.9469995833213343,0.32123478826120216,Umberatana_Group,Heysen_Supergroup
270563.06058038236,6442174.225932917,472.9650232602395,35.74441439577541,-0.5841705447988179,-0.8116309349633318,Umberatana_Group,Heysen_Supergroup
270710.05799373356,6443168.761050146,492.3291050781554,157.3448841913382,0.38518322893897305,-0.9228401162412407,Umberatana_Group,Heysen_Supergroup
253582.7829486202,6439131.630364719,338.14877131447975,86.49470345741659,-0.9981291507014459,-0.06114080895776759,Umberatana_Group,Heysen_Supergroup
253378.67435653496,6436714.282532802,365.9364491012624,151.2878478961295,-0.4804095242751782,0.8770442913477615,Umberatana_Group,Heysen_Supergroup
255086.952211406,6437902.563895993,412.05004316634995,152.70986737222628,0.45849651168197686,-0.8886962072471442,Umberatana_Group,Heysen_Supergroup
256426.24093605645,6440669.09860956,377.17008590412524,154.56937610247604,0.42941789384256474,-0.9031059032294141,Umberatana_Group,Heysen_Supergroup
267982.94120393414,6434727.464067761,465.1452513804602,38.68306713765127,0.6250119851586604,0.7806151538421672,Umberatana_Group,Heysen_Supergroup
251877.1464383158,6433447.059647099,421.2376092525005,78.58652574114458,-0.980224664402624,-0.1978878654611325,Umberatana_Group,Heysen_Supergroup
